Metodo_Agregacao;Data;Versao_Dataset;Nome_Aeroporto;Proporção_Viagem;Cidade;Estado;Pais
Daily;2020-11-25;10;Boston Logan International ;65;Boston;Massachusetts;United States of America (the)
Daily;2020-11-26;10;Boston Logan International ;38;Boston;Massachusetts;United States of America (the)
Daily;2020-03-29;10;Boston Logan International ;68;Boston;Massachusetts;United States of America (the)
Daily;2020-07-10;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-08-22;10;Boston Logan International ;69;Boston;Massachusetts;United States of America (the)
Daily;2020-10-28;10;Boston Logan International ;68;Boston;Massachusetts;United States of America (the)
Daily;2020-11-18;10;Boston Logan International ;69;Boston;Massachusetts;United States of America (the)
Daily;2020-12-01;10;Boston Logan International ;72;Boston;Massachusetts;United States of America (the)
Daily;2020-07-27;10;Boston Logan International ;71;Boston;Massachusetts;United States of America (the)
Daily;2020-11-22;10;Boston Logan International ;77;Boston;Massachusetts;United States of America (the)
Daily;2020-04-17;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-07-01;10;Boston Logan International ;68;Boston;Massachusetts;United States of America (the)
Daily;2020-07-08;10;Boston Logan International ;69;Boston;Massachusetts;United States of America (the)
Daily;2020-09-02;10;Boston Logan International ;75;Boston;Massachusetts;United States of America (the)
Daily;2020-04-05;10;Boston Logan International ;63;Boston;Massachusetts;United States of America (the)
Daily;2020-05-13;10;Boston Logan International ;61;Boston;Massachusetts;United States of America (the)
Daily;2020-07-24;10;Boston Logan International ;67;Boston;Massachusetts;United States of America (the)
Daily;2020-08-01;10;Boston Logan International ;59;Boston;Massachusetts;United States of America (the)
Daily;2020-11-08;10;Boston Logan International ;68;Boston;Massachusetts;United States of America (the)
Daily;2020-05-09;10;Boston Logan International ;56;Boston;Massachusetts;United States of America (the)
Daily;2020-08-03;10;Boston Logan International ;67;Boston;Massachusetts;United States of America (the)
Daily;2020-08-11;10;Boston Logan International ;63;Boston;Massachusetts;United States of America (the)
Daily;2020-03-17;10;Boston Logan International ;94;Boston;Massachusetts;United States of America (the)
Daily;2020-07-22;10;Boston Logan International ;72;Boston;Massachusetts;United States of America (the)
Daily;2020-09-12;10;Boston Logan International ;61;Boston;Massachusetts;United States of America (the)
Daily;2020-09-26;10;Boston Logan International ;66;Boston;Massachusetts;United States of America (the)
Daily;2020-11-15;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-11-28;10;Boston Logan International ;66;Boston;Massachusetts;United States of America (the)
Daily;2020-04-19;10;Boston Logan International ;63;Boston;Massachusetts;United States of America (the)
Daily;2020-04-24;10;Boston Logan International ;54;Boston;Massachusetts;United States of America (the)
Daily;2020-05-02;10;Boston Logan International ;66;Boston;Massachusetts;United States of America (the)
Daily;2020-06-11;10;Boston Logan International ;57;Boston;Massachusetts;United States of America (the)
Daily;2020-06-28;10;Boston Logan International ;59;Boston;Massachusetts;United States of America (the)
Daily;2020-07-30;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-09-04;10;Boston Logan International ;64;Boston;Massachusetts;United States of America (the)
Daily;2020-10-03;10;Boston Logan International ;67;Boston;Massachusetts;United States of America (the)
Daily;2020-11-07;10;Boston Logan International ;71;Boston;Massachusetts;United States of America (the)
Daily;2020-11-29;10;Boston Logan International ;74;Boston;Massachusetts;United States of America (the)
Daily;2020-04-23;10;Boston Logan International ;56;Boston;Massachusetts;United States of America (the)
Daily;2020-05-19;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-06-03;10;Boston Logan International ;73;Boston;Massachusetts;United States of America (the)
Daily;2020-08-14;10;Boston Logan International ;68;Boston;Massachusetts;United States of America (the)
Daily;2020-09-03;10;Boston Logan International ;58;Boston;Massachusetts;United States of America (the)
Daily;2020-03-22;10;Boston Logan International ;89;Boston;Massachusetts;United States of America (the)
Daily;2020-07-19;10;Boston Logan International ;67;Boston;Massachusetts;United States of America (the)
Daily;2020-07-23;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-09-07;10;Boston Logan International ;44;Boston;Massachusetts;United States of America (the)
Daily;2020-10-01;10;Boston Logan International ;67;Boston;Massachusetts;United States of America (the)
Daily;2020-05-06;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-06-13;10;Boston Logan International ;64;Boston;Massachusetts;United States of America (the)
Daily;2020-09-25;10;Boston Logan International ;74;Boston;Massachusetts;United States of America (the)
Daily;2020-05-07;10;Boston Logan International ;58;Boston;Massachusetts;United States of America (the)
Daily;2020-05-27;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-06-30;10;Boston Logan International ;61;Boston;Massachusetts;United States of America (the)
Daily;2020-07-29;10;Boston Logan International ;66;Boston;Massachusetts;United States of America (the)
Daily;2020-10-11;10;Boston Logan International ;65;Boston;Massachusetts;United States of America (the)
Daily;2020-11-09;10;Boston Logan International ;64;Boston;Massachusetts;United States of America (the)
Daily;2020-05-17;10;Boston Logan International ;51;Boston;Massachusetts;United States of America (the)
Daily;2020-06-22;10;Boston Logan International ;58;Boston;Massachusetts;United States of America (the)
Daily;2020-07-04;10;Boston Logan International ;51;Boston;Massachusetts;United States of America (the)
Daily;2020-08-13;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-09-01;10;Boston Logan International ;69;Boston;Massachusetts;United States of America (the)
Daily;2020-10-08;10;Boston Logan International ;61;Boston;Massachusetts;United States of America (the)
Daily;2020-04-12;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-08-12;10;Boston Logan International ;75;Boston;Massachusetts;United States of America (the)
Daily;2020-09-14;10;Boston Logan International ;69;Boston;Massachusetts;United States of America (the)
Daily;2020-09-29;10;Boston Logan International ;73;Boston;Massachusetts;United States of America (the)
Daily;2020-11-21;10;Boston Logan International ;72;Boston;Massachusetts;United States of America (the)
Daily;2020-03-26;10;Boston Logan International ;76;Boston;Massachusetts;United States of America (the)
Daily;2020-04-09;10;Boston Logan International ;53;Boston;Massachusetts;United States of America (the)
Daily;2020-06-14;10;Boston Logan International ;56;Boston;Massachusetts;United States of America (the)
Daily;2020-06-23;10;Boston Logan International ;65;Boston;Massachusetts;United States of America (the)
Daily;2020-07-12;10;Boston Logan International ;64;Boston;Massachusetts;United States of America (the)
Daily;2020-07-18;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-07-26;10;Boston Logan International ;67;Boston;Massachusetts;United States of America (the)
Daily;2020-09-06;10;Boston Logan International ;58;Boston;Massachusetts;United States of America (the)
Daily;2020-09-11;10;Boston Logan International ;65;Boston;Massachusetts;United States of America (the)
Daily;2020-09-23;10;Boston Logan International ;77;Boston;Massachusetts;United States of America (the)
Daily;2020-04-30;10;Boston Logan International ;56;Boston;Massachusetts;United States of America (the)
Daily;2020-06-26;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-09-13;10;Boston Logan International ;63;Boston;Massachusetts;United States of America (the)
Daily;2020-03-18;10;Boston Logan International ;93;Boston;Massachusetts;United States of America (the)
Daily;2020-05-14;10;Boston Logan International ;56;Boston;Massachusetts;United States of America (the)
Daily;2020-05-21;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-06-15;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-06-17;10;Boston Logan International ;62;Boston;Massachusetts;United States of America (the)
Daily;2020-08-21;10;Boston Logan International ;66;Boston;Massachusetts;United States of America (the)
Daily;2020-08-23;10;Boston Logan International ;73;Boston;Massachusetts;United States of America (the)
Daily;2020-11-06;10;Boston Logan International ;74;Boston;Massachusetts;United States of America (the)
Daily;2020-12-02;10;Boston Logan International ;66;Boston;Massachusetts;United States of America (the)
Daily;2020-03-27;10;Boston Logan International ;72;Boston;Massachusetts;United States of America (the)
Daily;2020-04-06;10;Boston Logan International ;66;Boston;Massachusetts;United States of America (the)
Daily;2020-04-25;10;Boston Logan International ;65;Boston;Massachusetts;United States of America (the)
Daily;2020-06-01;10;Boston Logan International ;69;Boston;Massachusetts;United States of America (the)
Daily;2020-06-02;10;Boston Logan International ;72;Boston;Massachusetts;United States of America (the)
Daily;2020-09-27;10;Boston Logan International ;73;Boston;Massachusetts;United States of America (the)
Daily;2020-04-11;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-05-30;10;Boston Logan International ;55;Boston;Massachusetts;United States of America (the)
Daily;2020-07-05;10;Boston Logan International ;55;Boston;Massachusetts;United States of America (the)
Daily;2020-09-08;10;Boston Logan International ;64;Boston;Massachusetts;United States of America (the)
Daily;2020-04-27;10;Boston Logan International ;56;Boston;Massachusetts;United States of America (the)
Daily;2020-08-04;10;Boston Logan International ;73;Boston;Massachusetts;United States of America (the)
Daily;2020-09-20;10;Boston Logan International ;56;Boston;Massachusetts;United States of America (the)
Daily;2020-10-19;10;Boston Logan International ;71;Boston;Massachusetts;United States of America (the)
Daily;2020-10-20;10;Boston Logan International ;92;Boston;Massachusetts;United States of America (the)
Daily;2020-11-27;10;Boston Logan International ;46;Boston;Massachusetts;United States of America (the)
Daily;2020-05-04;10;Boston Logan International ;58;Boston;Massachusetts;United States of America (the)
Daily;2020-05-29;10;Boston Logan International ;60;Boston;Massachusetts;United States of America (the)
Daily;2020-07-31;10;Boston Logan International ;69;Boston;Massachusetts;United States of America (the)
Daily;2020-10-14;10;Boston Logan International ;76;Boston;Massachusetts;United States of America (the)
Daily;2020-10-29;10;Boston Logan International ;61;Boston;Massachusetts;United States of America (the)
Daily;2020-04-08;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-09-15;10;Detroit Metropolitan Wayne County ;58;Romulus;Michigan;United States of America (the)
Daily;2020-10-03;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-10-25;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-04-05;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-05-02;10;Detroit Metropolitan Wayne County ;41;Romulus;Michigan;United States of America (the)
Daily;2020-05-15;10;Detroit Metropolitan Wayne County ;31;Romulus;Michigan;United States of America (the)
Daily;2020-07-01;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-07-28;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-09-01;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-09-17;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-10-04;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-03-30;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-04-11;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-06-19;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-07-04;10;Detroit Metropolitan Wayne County ;34;Romulus;Michigan;United States of America (the)
Daily;2020-09-28;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-10-08;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-10-12;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-03-23;10;Detroit Metropolitan Wayne County ;57;Romulus;Michigan;United States of America (the)
Daily;2020-09-04;10;Detroit Metropolitan Wayne County ;60;Romulus;Michigan;United States of America (the)
Daily;2020-03-27;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-08-03;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-06-21;10;Detroit Metropolitan Wayne County ;29;Romulus;Michigan;United States of America (the)
Daily;2020-08-02;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-03-21;10;Detroit Metropolitan Wayne County ;73;Romulus;Michigan;United States of America (the)
Daily;2020-05-23;10;Detroit Metropolitan Wayne County ;39;Romulus;Michigan;United States of America (the)
Daily;2020-06-01;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-06-03;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-07-17;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-09-06;10;Detroit Metropolitan Wayne County ;39;Romulus;Michigan;United States of America (the)
Daily;2020-10-09;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-11-10;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-03-19;10;Detroit Metropolitan Wayne County ;66;Romulus;Michigan;United States of America (the)
Daily;2020-06-20;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-07-03;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-11-06;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-03-29;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-05-05;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-05-29;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-10-28;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-05-22;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-09-25;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-10-30;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-05-31;10;Detroit Metropolitan Wayne County ;34;Romulus;Michigan;United States of America (the)
Daily;2020-06-27;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-08-04;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-08-29;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-11-15;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-12-02;10;Detroit Metropolitan Wayne County ;58;Romulus;Michigan;United States of America (the)
Daily;2020-04-15;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-06-11;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-06-14;10;Detroit Metropolitan Wayne County ;35;Romulus;Michigan;United States of America (the)
Daily;2020-07-08;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-08-23;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-04-01;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-04-16;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-05-03;10;Detroit Metropolitan Wayne County ;35;Romulus;Michigan;United States of America (the)
Daily;2020-06-09;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-06-25;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-08-06;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-08-21;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-11-05;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-12-01;10;Detroit Metropolitan Wayne County ;66;Romulus;Michigan;United States of America (the)
Daily;2020-10-15;10;Detroit Metropolitan Wayne County ;56;Romulus;Michigan;United States of America (the)
Daily;2020-11-26;10;Detroit Metropolitan Wayne County ;27;Romulus;Michigan;United States of America (the)
Daily;2020-11-28;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-04-03;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-04-21;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-04-27;10;Detroit Metropolitan Wayne County ;32;Romulus;Michigan;United States of America (the)
Daily;2020-06-30;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-09-24;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-04-18;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-08-25;10;Detroit Metropolitan Wayne County ;56;Romulus;Michigan;United States of America (the)
Daily;2020-10-21;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-11-25;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-06-16;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-07-05;10;Detroit Metropolitan Wayne County ;37;Romulus;Michigan;United States of America (the)
Daily;2020-08-10;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-08-13;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-10-07;10;Detroit Metropolitan Wayne County ;60;Romulus;Michigan;United States of America (the)
Daily;2020-10-11;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-04-26;10;Detroit Metropolitan Wayne County ;31;Romulus;Michigan;United States of America (the)
Daily;2020-05-06;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-05-07;10;Detroit Metropolitan Wayne County ;38;Romulus;Michigan;United States of America (the)
Daily;2020-05-12;10;Detroit Metropolitan Wayne County ;41;Romulus;Michigan;United States of America (the)
Daily;2020-05-14;10;Detroit Metropolitan Wayne County ;34;Romulus;Michigan;United States of America (the)
Daily;2020-06-29;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-08-30;10;Detroit Metropolitan Wayne County ;32;Romulus;Michigan;United States of America (the)
Daily;2020-11-19;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-04-06;10;Detroit Metropolitan Wayne County ;39;Romulus;Michigan;United States of America (the)
Daily;2020-05-21;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-08-11;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-08-24;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-11-30;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-04-04;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-04-20;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-06-07;10;Detroit Metropolitan Wayne County ;37;Romulus;Michigan;United States of America (the)
Daily;2020-08-05;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-10-10;10;Detroit Metropolitan Wayne County ;57;Romulus;Michigan;United States of America (the)
Daily;2020-11-07;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-11-13;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-03-20;10;Detroit Metropolitan Wayne County ;73;Romulus;Michigan;United States of America (the)
Daily;2020-05-26;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-07-02;10;Detroit Metropolitan Wayne County ;56;Romulus;Michigan;United States of America (the)
Daily;2020-09-22;10;Detroit Metropolitan Wayne County ;49;Romulus;Michigan;United States of America (the)
Daily;2020-11-21;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-11-23;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-08-09;10;Detroit Metropolitan Wayne County ;35;Romulus;Michigan;United States of America (the)
Daily;2020-09-09;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-11-24;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-04-22;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-04-23;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-05-18;10;Detroit Metropolitan Wayne County ;36;Romulus;Michigan;United States of America (the)
Daily;2020-06-06;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-07-18;10;Detroit Metropolitan Wayne County ;34;Romulus;Michigan;United States of America (the)
Daily;2020-08-07;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-10-06;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-03-16;10;Detroit Metropolitan Wayne County ;73;Romulus;Michigan;United States of America (the)
Daily;2020-04-10;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-08-14;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-10-14;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-11-22;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-05-08;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-05-10;10;Detroit Metropolitan Wayne County ;31;Romulus;Michigan;United States of America (the)
Daily;2020-07-30;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-09-05;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-09-12;10;Detroit Metropolitan Wayne County ;65;Romulus;Michigan;United States of America (the)
Daily;2020-09-23;10;Detroit Metropolitan Wayne County ;56;Romulus;Michigan;United States of America (the)
Daily;2020-10-29;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-11-03;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-04-02;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-04-07;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-04-29;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-10-02;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-10-26;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-05-11;10;Detroit Metropolitan Wayne County ;33;Romulus;Michigan;United States of America (the)
Daily;2020-05-28;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-06-15;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-07-22;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-07-26;10;Detroit Metropolitan Wayne County ;37;Romulus;Michigan;United States of America (the)
Daily;2020-08-08;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-08-12;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-11-09;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-11-20;10;Detroit Metropolitan Wayne County ;56;Romulus;Michigan;United States of America (the)
Daily;2020-04-12;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-04-13;10;Detroit Metropolitan Wayne County ;44;Romulus;Michigan;United States of America (the)
Daily;2020-06-13;10;Detroit Metropolitan Wayne County ;43;Romulus;Michigan;United States of America (the)
Daily;2020-03-17;10;Detroit Metropolitan Wayne County ;84;Romulus;Michigan;United States of America (the)
Daily;2020-05-04;10;Detroit Metropolitan Wayne County ;39;Romulus;Michigan;United States of America (the)
Daily;2020-06-18;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-09-08;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-11-18;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-05-24;10;Detroit Metropolitan Wayne County ;32;Romulus;Michigan;United States of America (the)
Daily;2020-07-06;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-10-17;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-07-11;10;Detroit Metropolitan Wayne County ;39;Romulus;Michigan;United States of America (the)
Daily;2020-09-07;10;Detroit Metropolitan Wayne County ;32;Romulus;Michigan;United States of America (the)
Daily;2020-10-18;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-10-24;10;Detroit Metropolitan Wayne County ;60;Romulus;Michigan;United States of America (the)
Daily;2020-11-11;10;Detroit Metropolitan Wayne County ;54;Romulus;Michigan;United States of America (the)
Daily;2020-05-13;10;Detroit Metropolitan Wayne County ;35;Romulus;Michigan;United States of America (the)
Daily;2020-06-22;10;Detroit Metropolitan Wayne County ;41;Romulus;Michigan;United States of America (the)
Daily;2020-06-26;10;Detroit Metropolitan Wayne County ;52;Romulus;Michigan;United States of America (the)
Daily;2020-07-10;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-09-03;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-11-08;10;Detroit Metropolitan Wayne County ;42;Romulus;Michigan;United States of America (the)
Daily;2020-07-15;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-08-16;10;Detroit Metropolitan Wayne County ;40;Romulus;Michigan;United States of America (the)
Daily;2020-08-28;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-09-29;10;Detroit Metropolitan Wayne County ;51;Romulus;Michigan;United States of America (the)
Daily;2020-10-22;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-11-12;10;Detroit Metropolitan Wayne County ;53;Romulus;Michigan;United States of America (the)
Daily;2020-03-28;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-04-09;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-08-27;10;Detroit Metropolitan Wayne County ;55;Romulus;Michigan;United States of America (the)
Daily;2020-09-19;10;Detroit Metropolitan Wayne County ;50;Romulus;Michigan;United States of America (the)
Daily;2020-10-05;10;Detroit Metropolitan Wayne County ;45;Romulus;Michigan;United States of America (the)
Daily;2020-11-16;10;Detroit Metropolitan Wayne County ;47;Romulus;Michigan;United States of America (the)
Daily;2020-11-27;10;Detroit Metropolitan Wayne County ;29;Romulus;Michigan;United States of America (the)
Daily;2020-07-16;10;Detroit Metropolitan Wayne County ;46;Romulus;Michigan;United States of America (the)
Daily;2020-08-22;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
Daily;2020-06-10;10;Detroit Metropolitan Wayne County ;48;Romulus;Michigan;United States of America (the)
